x;y;z;E;n;objname;pgc;al2000;de2000;r
-26;0;34;1;1;PGC2423305;2423305;11,8767689;52,7720118;980255,006833082
-22;0;33;1;1;2MASXJ11523692+5626019;3475463;11,876917;56,4339526;898048,673295904
-38;1;19;1;1;SDSSJ115235.85+264329.9;4300134;11,8766249;26,7249657;969964,929031888
-26;0;22;1;0;PGC037212;37212;11,877016;40,3816795;779208,579420372
-22;0;29;1;0;PGC2441992;2441992;11,8771378;53,4708212;835582,785216074
-22;0;25;1;0;PGC2335742;2335742;11,877144;49,1820207;771493,171244315
-23;0;27;1;1;PGC2353223;2353223;11,8774597;49,7815574;818361,280637716
-31;0;30;1;1;2MASXJ11523885+4403552;3546375;11,8774561;44,0653206;972296,646434043
-29;0;10;1;1;PGC1625975;1625975;11,8776305;20,3940494;701686,038929561
-11;0;26;1;0;PGC2691678;2691678;11,877693;66,8364611;638399,397606921
-26;0;34;1;1;PGC2421022;2421022;11,8777749;52,6819942;978144,850295452
-29;0;10;1;1;SDSSJ115240.02+200848.0;4300193;11,8777785;20,1466388;697706,881192129
-30;0;30;1;1;2MASXJ11524040+4440212;3546378;11,8778858;44,6727319;966422,754264532
-14;0;26;1;1;PGC2616188;2616188;11,878212;61,3411117;672979,139753918
-11;0;26;1;0;PGC2685794;2685794;11,8782508;66,3075758;644040,552736661
-20;0;34;1;1;SDSSJ115242.42+593401.5;3409645;11,878455;59,5671297;913796,688230916
-22;0;25;1;0;PGC2330452;2330452;11,8785226;48,9841032;756143,384463667
-26;0;10;1;0;SDSSJ115243.23+203042.1;4300232;11,8786722;20,5116491;645733,105892148
-30;0;31;1;1;SDSSJ115243.49+454522.8;3546385;11,8787546;45,7563508;999457,469195649
-20;0;30;1;1;PGC2512442;2512442;11,8789205;55,7315213;837787,247859298
-29;0;14;1;1;PGC1745275;1745275;11,8789211;25,6742419;748131,808591375
-27;0;25;1;0;PGC2211750;2211750;11,879433;43,0448937;835532,844448839
-22;0;32;1;1;PGC2508451;2508451;11,8797577;55,6185276;884526,838659488
-28;0;10;1;0;PGC1628879;1628879;11,8802804;20,4920947;695857,721996813
-16;0;34;1;1;SDSSJ115249.18+642943.0;3361065;11,8803278;64,495271;862918,347582707
-22;0;25;1;0;PGC2335386;2335386;11,8804304;49,1705059;771509,50540294
-31;1;14;1;1;PGC1691506;1691506;11,8806012;23,6699552;786967,444286759
-29;0;18;1;0;2MASXJ11525033+3250498;3778539;11,8806389;32,8471786;787057,108432008
-31;0;14;1;1;2MASXJ11525085+2341177;3778542;11,8807943;23,6883029;786900,892426852
-18;0;25;1;0;PGC2467406;2467406;11,880802;54,3641188;709745,613046321
-14;0;31;1;0;PGC2676898;2676898;11,8808333;65,3736231;791074,43258019
-28;0;29;1;0;SDSSJ115251.36+455151.0;3546397;11,8809291;45,8641607;921166,13495506
-28;0;10;1;0;EGISJ115251.5+195337;5072350;11,880968;19,8935948;688297,803109523
-22;0;30;1;1;PGC2440501;2440501;11,8812485;53,4165741;845415,976807012
-27;0;14;1;1;PGC1827263;1827263;11,8803525;28,1343312;703589,801842982
-31;0;23;1;0;PGC2077428;2077428;11,881381;36,2497367;884416,481754226
-18;0;28;1;1;PGC2534560;2534560;11,8814557;56,3692009;771572,166725328
-24;0;21;1;1;PGC2183779;2183779;11,8815111;41,6069014;726951,849548262
-13;0;29;1;1;PGC2669647;2669647;11,8815787;64,5891196;727035,509284758
-20;0;29;1;1;PGC2489412;2489412;11,8816728;55,0665306;818361,796185607
-30;0;10;1;0;PGC1564385;1564385;11,8821376;18,6003416;717243,029354531
-30;0;22;1;0;PGC2078352;2078352;11,8821936;36,3041376;862727,912273231
-24;0;15;1;0;2MASXJ11525703+3233418;3778575;11,8825048;32,561675;647896,323409641
-21;0;27;1;1;PGC2390513;2390513;11,8827584;51,2213563;791012,766492933
-38;1;19;1;1;2MASXJ11525813+2659494;3778578;11,8828287;26,9970701;968246,494932984
-29;0;10;1;1;PGC1612069;1612069;11,8828471;19,97674;715373,973687944
-38;1;15;1;1;PGC1651343;1651343;11,8829074;21,5038221;940604,251463635
-19;0;18;1;1;PGC2224292;2224292;11,8830217;43,5863784;601701,289057531
-21;0;32;1;0;SDSSJ115258.97+572804.1;3475483;11,8830493;57,467783;880324,872235411
-26;0;34;1;1;PGC2420571;2420571;11,8831872;52,6652975;982025,367924881
-17;0;25;1;1;PGC2490407;2490407;11,8834218;55,096589;698272,39818962
-26;0;14;1;1;2MASXJ11530059+2739024;3778586;11,883503;27,6507829;680506,363179381
-30;0;29;1;1;SDSSJ115300.67+440821.5;3546413;11,8835263;44,1393607;966393,53686923
-18;0;19;1;1;PGC2265198;2265198;11,8835722;45,4534662;605719,035072277
-30;0;22;1;0;PGC2079263;2079263;11,8837017;36,3563508;860913,416475641
-28;0;10;1;0;PGC197643;197643;11,883864;20,6862736;676614,492897442
-22;0;24;1;0;PGC2299926;2299926;11,8838878;47,5343626;746270,130225566
-31;0;23;1;0;PGC2077175;2077175;11,8838949;36,2332897;880499,245665822
-22;0;32;1;1;PGC2504251;2504251;11,8839086;55,4980716;890266,211649119
-36;1;16;1;0;SDSSJ115302.16+234756.2;4300491;11,8839283;23,7989638;901642,609718401
-31;0;19;1;0;SDSSJ115303.17+315252.6;4100974;11,8842137;31,8813134;827797,698750855
-17;0;26;1;0;PGC2514026;2514026;11,8843116;55,777767;713437,481040445
-13;0;27;1;1;SDSSJ115303.65+635018.0;3361051;11,8843508;63,8383321;694371,867014998
-15;0;35;1;0;SDSSJ115305.02+660250.0;4011248;11,8847282;66,0472041;878501,853087872
-33;1;10;1;0;PGC1542872;1542872;11,8849313;17,8304208;792697,840435094
-29;0;13;1;1;PGC1718205;1718205;11,8849672;24,8523192;742256,852475911
-32;0;21;1;1;PGC2034488;2034488;11,8850114;33,5561915;872511,216830818
-20;0;19;1;1;PGC2234050;2234050;11,8850646;43,9951958;634340,235525505
-37;1;20;1;0;2MASXJ11530641+2816045;3778609;11,8851173;28,2679868;966203,516311555
-16;0;34;1;1;2MASXJ11530653+6417567;3361066;11,8851257;64,2990554;863013,732272475
-29;0;28;1;1;PGC2219058;2219058;11,8851786;43,3669443;923087,318223107
-37;1;22;1;0;PGC1958062;1958062;11,8853091;31,6630067;981799,150696461
-23;0;32;1;0;2MASXJ11530753+5427069;3475493;11,8854232;54,4518498;898045,579158908
-37;1;15;1;0;2MASXJ11530762+2213595;3778617;11,8854433;22,2333383;903596,938989246
-18;0;26;1;1;2MASXJ11530808+5506189;3475494;11,8855711;55,1051703;717503,323785551
-26;0;34;1;1;PGC2429503;2429503;11,8857382;53,0110998;978139,976438674
-29;0;10;1;1;PGC1626006;1626006;11,8859051;20,3948851;701651,513062136
-30;0;22;1;0;PGC2078845;2078845;11,8862363;36,3322062;860892,06224794
-24;0;31;1;0;PGC2401727;2401727;11,8864583;51,8735326;901849,820958233
-30;0;22;1;0;SDSSJ115311.28+362002.3;4536449;11,8864706;36,3340525;849030,792380044
-24;0;31;1;0;SDSSJ115311.28+515217.2;3441622;11,8864681;51,8714;911722,400385295
-22;0;30;1;1;PGC037239;37239;11,8865606;53,1372431;845468,866341637
-21;0;25;1;1;SDSSJ115311.93+491659.9;3546445;11,886647;49,2832974;756213,475872302
-30;0;9;1;1;PGC1529518;1529518;11,8867551;17,3013104;711236,43735638
-33;0;23;1;1;SDSSJ115312.80+353034.5;4100993;11,88688;35,5096375;929028,739058159
-22;0;26;1;0;PGC2340327;2340327;11,8871163;49,3428103;773604,121277325
-17;0;35;1;1;PGC2662456;2662456;11,8871495;63,9165951;880314,381330167
-24;0;11;1;1;UGC06861;37253;11,8864276;25,4376545;617131,064634054
-15;0;34;1;1;PGC2683767;2683767;11,8875099;66,1104997;861084,55886304
-29;0;10;1;1;SDSSJ115315.63+192830.3;4300683;11,8876777;19,4751644;705697,136508398
-18;0;18;1;1;PGC2257314;2257314;11,887747;45,023991;603818,033264546
-21;0;30;1;0;PGC2471033;2471033;11,887774;54,4849516;837768,011229914
-15;0;34;1;1;2MASXJ11531613+6605108;3361162;11,8878005;66,0863281;853312,863964498
-30;0;22;1;0;PGC2078843;2078843;11,8879098;36,3324119;864650,204384255
-14;0;32;1;1;PGC2683206;2683206;11,8879973;66,0555119;791091,411166596
-38;1;19;1;1;SDSSJ115316.44+265303.7;4300695;11,887902;26,8843697;977932,577927996
-33;0;24;1;1;SDSSJ115317.17+360600.6;4101003;11,8881036;36,1002043;923039,70849385
-31;0;30;1;1;PGC2232048;2232048;11,8881488;43,909409;989999,04091751
-25;0;11;1;1;PGC1735457;1735457;11,8882167;25,409292;624813,889317682
-22;0;26;1;0;PGC2339145;2339145;11,8886521;49,3035555;779266,409813283
-28;0;13;1;0;PGC1751287;1751287;11,8887178;25,8246104;713230,845312378
-26;0;13;1;0;2MASXJ11531963+2746425;3778650;11,8887813;27,778506;663070,553900213
-30;0;22;1;0;SDSSJ115319.68+361016.6;4101007;11,8887986;36,171312;864590,769180429
-19;0;25;1;1;SDSSJ115319.92+525553.1;3441623;11,8888709;52,9313953;721254,456793769
-33;0;24;1;1;PGC2074595;2074595;11,8889927;36,0765966;925109,988739078
-19;0;25;1;1;PGC2427446;2427446;11,888994;52,9313595;732731,293351829
-20;0;29;1;1;PGC2489068;2489068;11,889157;55,055715;820184,761272987
-22;0;24;1;0;SDSSJ115321.73+481731.1;4001544;11,8893755;48,291943;754183,174431052
-27;0;15;1;0;2MASXJ11532183+2909215;3778655;11,8894035;29,1559985;703604,99003077
-21;0;34;1;0;2MASXJ11532215+5807582;3475513;11,8894737;58,1327122;909759,57543668
-37;1;14;1;1;PGC1648981;1648981;11,8894912;21,3880979;915360,743758719
-25;0;17;1;1;PGC2039377;2039377;11,8895568;33,8204727;697857,797319434
-21;0;32;1;0;2MASXJ11532245+5539522;3475515;11,889567;55,6644572;878343,703645344
-32;0;10;1;1;PGC1532952;1532952;11,8896629;17,4449039;763490,41930691
-20;0;31;1;1;SDSSJ115323.30+561237.1;3475516;11,8898079;56,2102968;849123,650999274
-26;0;22;1;0;PGC2157442;2157442;11,8898255;39,8981629;787083,191866843
-17;0;27;1;1;2MASXJ11532352+5715142;3475517;11,8898437;57,2541206;734751,719597957
-21;0;34;1;0;SDSSJ115324.12+580754.1;3475520;11,8900308;58,1316814;911780,886876719
-26;0;34;1;1;PGC2415045;2415045;11,8904616;52,4408494;980281,562533146
-33;0;24;1;1;PGC2072945;2072945;11,8905081;35,9747133;944880,4069388
-37;1;15;1;0;PGC1666784;1666784;11,8905102;22,2707861;909450,486031624
-29;0;10;1;1;PGC1615459;1615459;11,8906417;20,0751502;697974,844211987
-12;0;25;1;0;PGC2658384;2658384;11,8906845;63,6052503;642325,526039762
-22;0;29;1;0;2MASXJ11532676+5315550;3401345;11,89076;53,2650183;835568,328064246
-26;0;34;1;1;PGC2422812;2422812;11,8908254;52,7529966;981940,065674343
-31;0;30;1;1;PGC2232606;2232606;11,8913837;43,9332485;989964,232737209
-31;0;19;1;0;PGC1966204;1966204;11,8914099;31,8218441;822053,604874573
-26;0;34;1;1;PGC2422420;2422420;11,8915484;52,738288;980305,677576232
-28;0;27;1;0;PGC2224147;2224147;11,8916248;43,5803437;894065,05399189
-38;1;15;1;1;PGC1668418;1668418;11,8916857;22,3574383;932951,692771749
-26;0;34;1;1;2MASXJ11533061+5241221;3401316;11,8918248;52,6894656;985785,058135991
-17;0;37;1;0;SDSSJ115330.95+651708.4;3361170;11,8919283;65,2857058;931282,979776728
-38;1;15;1;1;PGC1648630;1648630;11,8920094;21,3711516;930879,229279152
-26;0;13;1;0;PGC1815155;1815155;11,8920705;27,6843359;674856,553257918
-34;0;24;1;0;PGC2073461;2073461;11,8920815;36,0055498;948516,675186064
-34;0;24;1;0;2MASXJ11533187+3600240;3515776;11,8921847;36,0067351;950654,881099635
-30;0;19;1;1;PGC1965447;1965447;11,8922139;31,8066318;819933,226670491
-25;0;31;1;0;PGC2394470;2394470;11,8922987;51,4603066;913734,361459721
-19;0;21;1;0;PGC2296107;2296107;11,8926507;47,3187272;661526,944267601
-37;1;15;1;0;SDSSJ115333.80+222213.6;4547966;11,8927216;22,3704625;901555,124031538
-23;0;24;1;1;PGC2283024;2283024;11,8927699;46,5440533;761756,893623088
-31;0;8;1;1;PGC1491167;1491167;11,8928892;15,6981891;728608,736066489
-20;0;33;1;1;SDSSJ115334.94+580717.3;3475531;11,8930368;58,1214531;880667,399509709
-38;1;15;1;1;2MASXJ11533505+2126467;3778721;11,8930692;21,4464657;930942,037766126
-32;0;15;1;1;PGC1737615;1737615;11,8930915;25,4679792;810291,442877264
-30;0;19;1;1;PGC1965595;1965595;11,8933538;31,8096047;819899,924108829
-16;0;31;1;0;PGC2637388;2637388;11,8935722;62,4818619;812312,40079397
-21;0;25;1;1;2MASXJ11533765+4906271;3546483;11,8937937;49,1075309;748275,074669526
-22;0;26;1;0;SDSSJ115340.07+491209.9;3546489;11,8944624;49,2027753;777231,801986461
-22;0;30;1;1;PGC2438897;2438897;11,8944892;53,3617885;843643,955894117
-16;0;34;1;1;SDSSJ115341.66+642349.8;3361057;11,8949052;64,3971749;864873,091307589
-26;0;22;1;0;PGC2161791;2161791;11,8950859;40,1744312;771445,391706388
-37;1;10;1;1;PGC1485712;1485712;11,8951363;15,4770933;870415,481589207
-17;0;26;1;0;PGC2536989;2536989;11,8952832;56,4451904;715651,794589916
-31;0;30;1;1;PGC2234911;2234911;11,8953682;44,0324397;985685,038194945
-38;1;19;1;1;PGC1793117;1793117;11,8954966;26,9426855;969909,633887906
-30;0;16;1;0;UGC06868;37286;11,8954983;29,2529511;777097,046404582
-37;1;15;1;0;PGC1668622;1668622;11,8955613;22,3690435;903589,020317762
-18;0;26;1;1;PGC2505301;2505301;11,8958825;55,5285089;723196,21576812
-37;1;15;1;0;SDSSJ115345.21+220634.9;4301048;11,8958919;22,1096483;901622,006721865
-21;0;24;1;1;PGC2317123;2317123;11,895898;48,4224769;734639,515031342
-16;0;23;1;0;PGC2493970;2493970;11,8959026;55,2006817;649996,551921929
-22;0;23;1;1;PGC2280825;2280825;11,8959654;46,41715;744312,269544501
-21;0;30;1;0;2MASXJ11534648+5433523;3475552;11,8962569;54,5644351;833777,194311131
-25;0;33;1;0;PGC2423200;2423200;11,896296;52,7681165;948637,443775764
-18;0;24;1;1;PGC2426759;2426759;11,8962974;52,90372;696095,818917183
-37;1;15;1;0;PGC1671915;1671915;11,8963481;22,543479;903554,519154618
-17;0;24;1;1;SDSSJ115347.17+553210.6;3475554;11,8964365;55,5362982;680738,832472992
-13;0;26;1;1;SDSSJ115347.41+615605.6;3383374;11,8965;61,9349055;665374,805875879
-32;0;14;1;1;PGC1708684;1708684;11,8965916;24,4960961;798403,093839731
-37;1;22;1;0;PGC1915860;1915860;11,8966904;30,7363888;975811,305694215
-25;0;31;1;0;PGC2386772;2386772;11,8967685;51,0118837;899981,608092436
-26;0;34;1;1;PGC2424150;2424150;11,8969023;52,8058669;985811,447148429
-25;0;19;1;1;PGC2095368;2095368;11,8969193;37,2124694;713332,450770398
-38;1;12;1;1;PGC1545394;1545394;11,8969146;17,9235239;922832,591205656
-17;0;34;1;1;PGC2651477;2651477;11,8970521;63,2020292;878427,455141827
-29;0;12;1;1;PGC1695909;1695909;11,8971476;23,9074167;717296,710994776
-35;0;23;1;1;PGC2041444;2041444;11,8973018;33,9464009;958382,679896667
-37;0;15;1;0;SDSSJ115350.30+220425.8;4301104;11,8973154;22,0738071;899633,096397011
-30;0;8;1;1;2MASXJ11535068+1617033;3778778;11,897415;16,2842622;719058,620319215
-36;0;15;1;1;2MASXJ11535121+2223566;3778783;11,8975653;22,3991664;891883,869736643
-33;0;10;1;1;PGC1551449;1551449;11,8975787;18,1469285;792735,844351777
-28;0;33;1;1;PGC2350119;2350119;11,8976711;49,6782024;984064,269485432
-36;0;15;1;1;2MASXJ11535193+2221476;3778790;11,8977668;22,3632125;895739,409551004
-22;0;24;1;0;PGC2313669;2313669;11,8977745;48,2586361;752239,25506532
-29;0;27;1;1;2MASXJ11535206+4328208;3546520;11,8978003;43,4723502;901838,243977058
-38;1;12;1;1;PGC1545688;1545688;11,8978461;17,9345569;905428,865472022
-26;0;35;1;1;PGC2424342;2424342;11,8978639;52,8129113;997784,713963875
-25;0;17;1;1;PGC2040348;2040348;11,8981228;33,8775;698140,219210991
-15;0;35;1;0;PGC2689018;2689018;11,8982328;66,6078978;869027,452491981
-32;0;14;1;1;PGC1705398;1705398;11,8982463;24,3531149;792838,122987643
-22;0;26;1;0;PGC2340191;2340191;11,8988948;49,3391941;783400,889861294
-36;0;23;1;0;PGC2006229;2006229;11,898904;32,6438148;981778,062780349
-36;0;23;1;0;SDSSJ115356.07+325946.2;4101071;11,8989072;32,9962459;967956,012870695
-28;0;13;1;0;PGC037317;37317;11,8988299;25,4656742;709499,449613132
-24;0;21;1;1;SDSSJ115356.62+403108.8;4101073;11,8990586;40,5191057;728800,626239187
-23;0;32;1;0;PGC2470594;2470594;11,8990713;54,4695325;894149,927214548
-14;0;29;1;0;SDSSJ115357.21+640827.9;3361055;11,8992271;64,1410561;728929,533411303
-21;0;24;1;1;PGC2329456;2329456;11,8992422;48,9439884;742457,826865788
-27;0;11;1;1;PGC1673945;1673945;11,8993471;22,6624678;659259,498138593
-20;0;34;1;1;2MASXJ11535826+5939152;3409646;11,8995115;59,6541331;907890,792540841
-39;1;12;1;1;PGC1549404;1549404;11,8997701;18,0724016;924838,548965262
-32;0;13;1;0;PGC1665886;1665886;11,8998172;22,2237179;792759,598650232
-40;1;11;1;1;PGC1511120;1511120;11,899939;16,5363896;948292,091878479
-29;0;10;1;1;SDSSJ115400.07+195732.0;5093602;11,90002;19,958916;707569,577539915
-26;0;34;1;1;PGC2427197;2427197;11,9000855;52,9214427;981954,128824425
-18;0;23;1;1;PGC213900;213900;11,9001411;52,2583189;676866,579555586
-13;0;26;1;1;PGC2627739;2627739;11,9002992;61,9529878;667443,481301974
-36;0;23;1;0;PGC2007236;2007236;11,900315;32,6666492;977948,411423456
-29;0;28;1;1;PGC2227382;2227382;11,9004696;43,7144428;929191,320480614
-27;0;9;1;0;SDSSJ115402.95+182752.8;4301286;11,9008234;18,4646944;651428,752250544
-13;0;29;1;1;SDSSJ115403.07+642300.8;3361061;11,9008568;64,383556;728993,541903237
-23;0;13;1;1;PGC1870314;1870314;11,9011448;29,5629579;618835,061035117
-31;0;21;1;0;PGC2049231;2049231;11,901295;34,4397375;859028,042777198
-30;0;18;1;0;PGC1972184;1972184;11,9013879;31,9422164;802649,261829986
-29;0;21;1;1;PGC2077206;2077206;11,9014222;36,235429;835403,551885646
-39;1;12;1;1;SDSSJ115405.33+180347.9;4301319;11,9014855;18,0633797;926892,032251309
-21;0;25;1;1;PGC2328173;2328173;11,9017727;48,8918777;748251,62737481
-23;0;19;1;1;PGC2151401;2151401;11,9018813;39,5301185;696062,869149297
-20;0;25;1;0;PGC2391357;2391357;11,901976;51,2732713;740508,366917346
-17;0;24;1;1;PGC2495742;2495742;11,9020293;55,2529896;675065,921529818
-36;0;23;1;0;SDSSJ115408.78+323643.6;4101091;11,9024429;32,6121219;981804,040777411
-37;0;23;1;0;PGC2018117;2018117;11,9024469;32,9416513;993645,129908707
-32;0;22;1;1;SDSSJ115409.18+343128.1;4101092;11,9025533;34,524565;878269,883333456
-18;0;19;1;1;PGC2283248;2283248;11,9025706;46,5586224;601660,300701453
-30;0;18;1;0;PGC3088891;3088891;11,9026069;31,9867807;806441,051175697
-23;0;32;1;0;SDSSJ115409.46+534854.7;3475572;11,9026248;53,8152084;909798,582302543
-22;0;26;1;0;PGC2338052;2338052;11,9026574;49,2658948;785068,498789529
-27;0;26;1;0;PGC037338;37338;11,9026588;44,366085;853162,998794246
-29;0;12;1;1;PGC1695312;1695312;11,9026986;23,874737;721094,380411941
-27;0;14;1;1;SDSSJ115410.46+273551.6;4301377;11,9029055;27,5976737;711403,886424592
-29;0;27;1;1;PGC2223404;2223404;11,9029521;43,5484916;913592,871228349
-20;0;31;1;1;PGC2565733;2565733;11,902954;57,4506196;851376,517144372
-25;0;34;1;1;2MASXJ11541094+5251105;3401324;11,9030324;52,8528447;962288,674431539
-21;0;33;1;1;PGC2553847;2553847;11,9031242;56,9887941;903903,611432651
-26;0;34;1;1;PGC2418671;2418671;11,9031372;52,5866141;980272,099992262
-30;0;19;1;1;PGC1973639;1973639;11,9031695;31,971458;818142,489206129
-24;0;14;1;1;PGC1943397;1943397;11,903323;31,357909;645854,965102808
-30;0;18;1;0;PGC1966570;1966570;11,9033266;31,8286126;810311,611163878
-24;0;31;1;0;PGC2421284;2421284;11,9033769;52,6911814;892193,508787628
-26;0;22;1;0;PGC2157568;2157568;11,9035873;39,9052743;787062,076572025
-23;0;29;1;0;SDSSJ115414.18+513433.9;3401496;11,903938;51,5760713;837770,909843567
-21;0;25;1;1;PGC2328741;2328741;11,9041386;48,9162602;750261,189690131
-29;0;27;1;1;2MASXJ11541513+4334009;3546576;11,9042223;43,5669534;901845,585442836
-36;0;14;1;1;2MASXJ11541587+2210459;3778913;11,9044109;22,1795106;888093,417163226
-29;0;27;1;1;PGC2212675;2212675;11,904721;43,0865451;917551,494670799
-17;0;25;1;1;PGC037341;37341;11,9047381;55,4708623;709732,095526621
-23;0;27;1;1;PGC2347457;2347457;11,9047755;49,5896583;820134,13205113
-31;0;21;1;0;PGC2050203;2050203;11,9047801;34,5014035;872558,571227691
-39;0;12;1;0;PGC1545339;1545339;11,9049235;17,9209496;928885,946608994
-26;0;13;1;0;SDSSJ115418.08+272406.3;4301485;11,9050307;27,4018109;682616,342494294
-14;0;34;1;1;PGC3141171;3141171;11,9052023;67,8629801;847392,299171475
-32;0;23;1;1;PGC2080579;2080579;11,9053481;36,4351858;899768,86270907
-23;0;30;1;0;PGC2421380;2421380;11,9054197;52,69462;870778,209382015
-24;0;15;1;0;PGC1942336;1942336;11,9054947;31,3348078;659388,83648272
-24;0;16;1;1;PGC2038420;2038420;11,9055062;33,7671932;669053,365884479
-17;0;28;1;1;PGC2575567;2575567;11,9055463;58,1830878;742491,215607518
-19;0;25;1;1;SDSSJ115419.97+513928.5;3401499;11,9055442;51,6579395;721253,084408517
-31;0;21;1;0;PGC2048994;2048994;11,9056267;34,4248995;858995,943591554
-24;0;21;1;1;PGC2167558;2167558;11,9057021;40,5549336;728813,330117719
-38;0;19;1;1;SDSSJ115420.92+270813.6;4301520;11,9058092;27,1371128;964099,678179169
-26;0;16;1;0;PGC1948218;1948218;11,9059987;31,460272;692295,071440989
-32;0;13;1;0;2MASXJ11542185+2244129;3778937;11,9060636;22,7370214;788662,873996369
-31;0;21;1;0;PGC2050109;2050109;11,9061589;34,4962244;864624,420986393
-32;0;13;1;0;2MASXJ11542235+2208099;3778940;11,906212;22,135994;798367,345002602
-29;0;28;1;1;2MASXJ11542258+4332598;3546588;11,9062664;43,5498807;917612,619551806
-28;0;32;1;0;PGC3087392;3087392;11,9064078;49,546019;972297,858166405
-17;0;25;1;1;PGC2492638;2492638;11,9064929;55,1625068;698282,38017826
-30;0;22;1;0;PGC2077828;2077828;11,906541;36,2734085;856818,363965985
-30;0;28;1;1;PGC2212664;2212664;11,9066634;43,0860518;929110,893629726
-18;0;26;1;1;PGC2498487;2498487;11,9066896;55,336255;717552,036203851
-31;0;10;1;1;SDSSJ115424.09+191349.9;5090601;11,9066927;19,2305418;748057,473935837
-13;0;28;1;0;PGC2659937;2659937;11,9067432;63,708303;707892,833141876
-23;0;31;1;0;PGC2424856;2424856;11,9067851;52,8327395;876520,397756574
-29;0;28;1;1;PGC2216972;2216972;11,9068337;43,2769355;925076,736754613
-39;0;11;1;1;PGC1509574;1509574;11,9068517;16,47107;922829,418822476
-22;0;32;1;1;2MASXJ11542535+5517132;3475596;11,9070437;55,2870602;884575,371141877
-33;0;24;1;1;SDSSJ115425.56+360256.3;4101125;11,9070945;36,0490391;931079,315441929
-38;0;21;1;0;SDSSJ115425.80+284932.0;4301582;11,9071617;28,8256704;999255,802449016
-24;0;16;1;1;PGC2038451;2038451;11,9070508;33,7690579;667248,454925202
-32;0;28;1;0;PGC2174397;2174397;11,9072335;41,0172889;962207,374169595
-27;0;14;1;1;SDSSJ115426.17+273008.9;4301585;11,9072748;27,5025344;697795,073879444
-20;0;30;1;1;PGC2497173;2497173;11,9073733;55,2974747;824089,765061482
-31;0;30;1;1;PGC2249732;2249732;11,9074969;44,6843827;984072,540579107
-32;0;13;1;0;SDSSJ115426.99+220747.3;4301594;11,9074949;22,1298583;784848,234751435
-37;0;15;1;0;SDSSJ115428.14+222523.2;4301605;11,9078269;22,4231878;907509,84749106
-25;0;33;1;0;PGC2423248;2423248;11,9082659;52,7701632;956471,626604202
-22;0;25;1;0;2MASXJ11542981+4853577;3546601;11,908269;48,8994327;756150,799663597
-26;0;9;1;1;SDSSJ115430.21+201616.4;5090543;11,9083927;20,2712364;638149,792096149
-29;0;27;1;1;PGC2216155;2216155;11,9084563;43,2407759;901834,290929608
-21;0;25;1;1;PGC2340625;2340625;11,908494;49,3541628;744352,567088453
-21;0;32;1;0;PGC2550553;2550553;11,9088056;56,8774787;884560,949505262
-30;0;31;1;1;PGC2267911;2267911;11,9090271;45,6201466;984097,967404415
-14;0;34;1;1;PGC2706471;2706471;11,9090644;67,8108124;839706,133044684
-26;0;16;1;0;SDSSJ115433.17+321514.3;4101134;11,9092196;32,2540274;707646,826520403
-29;0;12;1;1;PGC1692890;1692890;11,9092809;23,7434848;719133,174151429
-26;0;11;1;1;PGC1703909;1703909;11,9087086;24,287635;649834,361917476
-21;0;24;1;1;2MASXJ11543387+4916227;3546609;11,9094153;49,2729293;740483,037952646
-21;0;33;1;1;SDSSJ115434.00+565947.8;3475609;11,909443;56,9966212;886478,615106107
-41;0;11;1;1;PGC1501359;1501359;11,9095138;16,1270358;964003,238876378
-32;0;13;1;0;PGC1665032;1665032;11,909811;22,1794796;800484,993969618
-33;0;24;1;1;SDSSJ115435.59+360154.0;4101138;11,9098867;36,0316874;935069,659352215
-29;0;27;1;1;PGC2216360;2216360;11,9098921;43,2494341;917553,503340291
-29;0;13;1;1;PGC1734564;1734564;11,9099713;25,3819697;734457,313842965
-18;0;19;1;1;PGC2272583;2272583;11,9100056;45,9269001;603820,929634939
-21;0;25;1;1;SDSSJ115436.17+492433.3;3546616;11,9100445;49,4093025;758154,031525484
-29;0;27;1;1;PGC2221655;2221655;11,9101145;43,4751501;907672,583546375
-41;0;11;1;1;PGC1501572;1501572;11,9104016;16,1354406;966008,454099293
-18;0;27;1;1;PGC2503283;2503283;11,9104155;55,4710013;752214,975173993
-21;0;25;1;1;PGC037361;37361;11,9105847;49,3143141;750304,1707396
-36;0;23;1;0;2MASXJ11543892+3255512;3779000;11,910812;32,9309648;985607,122614032
-38;0;14;1;1;PGC1625543;1625543;11,9109227;20,3786265;928852,866817143
-18;0;26;1;1;PGC2495524;2495524;11,9109954;55,246375;717574,801283766
-38;0;14;1;1;2MASXJ11544004+2110105;3779007;11,9111209;21,1696433;919362,187300949
-30;0;23;1;1;PGC2093031;2093031;11,9115569;37,1020856;870685,040343666
-18;0;26;1;1;PGC2491388;2491388;11,9116487;55,1247305;723171,678289697
-25;0;34;1;1;PGC2425743;2425743;11,9118044;52,8672202;970201,893271237
-31;0;30;1;1;PGC2249151;2249151;11,9118539;44,6574853;981956,880357427
-22;0;21;1;1;PGC2227098;2227098;11,911889;43,7033003;694229,567461787
-30;0;28;1;1;2MASXJ11544500+4309541;3546633;11,9124963;43,1650083;927125,802882985
-19;0;28;1;0;SDSSJ115445.24+561754.2;3475621;11,9125667;56,2984374;777301,038870964
-15;0;22;1;1;PGC2519923;2519923;11,9126112;55,9443882;611392,964272105
